,year,county_name,state_name,AREA.PLANTED,PRODUCTION,AREA.HARVESTED,YIELD,week,stage,percentage,overlapping,percentage_overlap,condition_class,condition_score,weekly_dayl,weekly_prcp,weekly_srad,weekly_swe,weekly_tmax,weekly_tmin,weekly_vp,Longitude,Latitude
97,1983,adams_illinois,ILLINOIS,124100.0,2865400.0,123500.0,-12.5631578947368,48,PCT HARVESTED,100,NONE,0,NONE,0.0,33648.3502469523,2.80084194930211,151.296847806378,0.0021308502739651,2.31742611721485,-4.38305219362338,448.584919365993,-91.2119625,39.9786775349858
98,1983,adams_illinois,ILLINOIS,124100.0,2865400.0,123500.0,-12.5631578947368,49,PCT HARVESTED,100,NONE,0,NONE,0.0,33256.7801561351,5.6383386451542,179.406547875417,4.29853417930544,2.19263366863836,-5.98254594415393,405.517539064594,-91.2119625,39.9786775349858
99,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,19,PCT PLANTED,4,NONE,0,NONE,0.0,50683.6006168065,4.08672090143411,462.300183768016,0.0,21.7379813772649,8.44796569392366,1129.77259069815,-91.2119625,39.9786775349858
100,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,20,PCT PLANTED,27,NONE,0,NONE,0.0,51481.4198369732,11.0863200221568,449.702510214752,0.0,24.9542827599658,11.2468757636171,1360.20159967446,-91.2119625,39.9786775349858
101,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,21,PCT PLANTED,40,NONE,0,NONE,0.0,52165.8033780783,4.67216858686813,356.035312395907,0.0,23.2078858113587,12.478854686809,1462.55316655954,-91.2119625,39.9786775349858
102,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,22,PCT PLANTED,53,NONE,0,NONE,0.0,52717.8914142903,0.350106836644729,443.659556944888,0.0,23.1060686039942,9.99999607392778,1265.28723868099,-91.2119625,39.9786775349858
103,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,23,PCT PLANTED,82,NONE,0,NONE,0.0,53120.6488276464,10.7964214700719,320.355336461047,0.0,29.1473060556499,18.7321803454002,2167.72837339409,-91.2119625,39.9786775349858
104,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,24,PCT PLANTED,92,NONE,0,NONE,0.0,53360.5246224884,1.29594364217671,389.365273761446,0.0,30.6976593922412,19.096824796163,2233.78838372804,-91.2119625,39.9786775349858
105,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,25,PCT PLANTED,96,NONE,0,NONE,0.0,53428.9681619088,0.801340357337445,388.924590119238,0.0,30.9521852315217,19.6988159754556,2308.00993189906,-91.2119625,39.9786775349858
106,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,26,PCT PLANTED,99,PCT BLOOMING,3,NONE,0.0,53323.470561941,0.74910316266899,427.779857391903,0.0,28.389657926945,15.9456020516001,1822.80727233961,-91.2119625,39.9786775349858
107,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,27,PCT PLANTED,100,PCT BLOOMING,13,NONE,0.0,53047.8844037154,3.10129869897644,406.471681378268,0.0,28.8050512147925,16.1219152174812,1847.06785046653,-91.2119625,39.9786775349858
108,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,28,PCT BLOOMING,35,NONE,0,NONE,0.0,52611.9392497243,9.69745062085175,391.44210779685,0.0,32.615911780266,19.5686964000916,2287.06375135082,-91.2119625,39.9786775349858
109,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,29,PCT BLOOMING,56,PCT SETTING PODS,13,NONE,0.0,52030.0673527092,1.02758098510924,403.153669202973,0.0,30.3552982152721,17.4356133221003,2008.22231996289,-91.2119625,39.9786775349858
110,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,30,PCT BLOOMING,77,PCT SETTING PODS,33,NONE,0.0,51319.8306858383,5.28880568068056,362.762667086171,0.0,29.2003896099596,17.6466032875078,2042.97742061152,-91.2119625,39.9786775349858
111,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,31,PCT BLOOMING,89,PCT SETTING PODS,55,NONE,0.0,50500.2724326528,0.0,425.346698810154,0.0,30.8325194586203,17.4046008383226,2006.501442021,-91.2119625,39.9786775349858
112,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,32,PCT BLOOMING,94,PCT SETTING PODS,66,NONE,0.0,49590.4581161174,0.0087409948841142,397.820707716471,0.0,32.8370938878526,19.9366542560509,2343.26908586236,-91.2119625,39.9786775349858
113,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,33,PCT BLOOMING,100,PCT SETTING PODS,85,NONE,0.0,48608.3982684621,1.84409948580891,356.947786240226,0.0,30.8846233766122,18.9923528613778,2206.14207469638,-91.2119625,39.9786775349858
114,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,34,PCT BLOOMING,100,PCT SETTING PODS,95,NONE,0.0,47570.3931117526,0.273060524165795,426.489851139726,0.0,28.6706027948164,14.1188355801766,1620.30005810678,-91.2119625,39.9786775349858
115,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,35,PCT BLOOMING,100,PCT SETTING PODS,100,NONE,0.0,46490.7821857388,0.239807399924086,397.403598139117,0.0,34.2816515520839,18.5847267750986,2157.54965946541,-91.2119625,39.9786775349858
116,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,36,PCT SETTING PODS,100,PCT DROPPING LEAVES,20,NONE,0.0,45382.0097241791,3.70999216272454,309.121104229621,0.0,25.9158843423011,14.6169630026823,1681.03755866913,-91.2119625,39.9786775349858
117,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,37,PCT DROPPING LEAVES,40,PCT HARVESTED,4,NONE,0.0,44254.9440383025,9.28174614450623,289.896159284648,0.0,25.0423856867496,14.3054888590444,1720.2906723774,-91.2119625,39.9786775349858
118,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,38,PCT DROPPING LEAVES,64,PCT HARVESTED,10,NONE,0.0,43119.3314613453,1.60034207256656,355.566822404027,0.0,25.9995981280461,11.5265704490075,1392.04186595944,-91.2119625,39.9786775349858
119,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,39,PCT DROPPING LEAVES,77,PCT HARVESTED,19,NONE,0.0,41984.3654398815,1.55006273038187,309.170034197784,0.0,17.698156823717,6.17382798939952,1048.5410641211,-91.2119625,39.9786775349858
120,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,40,PCT DROPPING LEAVES,92,PCT HARVESTED,45,NONE,0.0,40859.2815576375,0.733894145211236,323.880077339066,0.0,22.9523631318589,9.13628424978875,1211.15699167661,-91.2119625,39.9786775349858
121,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,41,PCT DROPPING LEAVES,99,PCT HARVESTED,56,NONE,0.0,39753.9550108353,4.53419995091507,205.416655691755,0.0,22.8824562613037,13.5445042904847,1562.38946307369,-91.2119625,39.9786775349858
122,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,42,PCT DROPPING LEAVES,100,PCT HARVESTED,59,NONE,0.0,38679.4491980749,9.73597354053633,216.001619660074,0.0,18.1758554338971,7.16659544575772,1034.99119438128,-91.2119625,39.9786775349858
123,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,43,PCT DROPPING LEAVES,100,PCT HARVESTED,61,NONE,0.0,37648.4643781778,1.47830825808936,249.971746039864,0.0,16.716426368532,5.72048076581264,958.254814072048,-91.2119625,39.9786775349858
124,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,44,PCT HARVESTED,63,NONE,0,NONE,0.0,36675.6210114326,12.3970566020004,248.798530222288,0.0,14.7685361427526,2.71393677972164,767.318247423871,-91.2119625,39.9786775349858
125,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,45,PCT HARVESTED,76,NONE,0,NONE,0.0,35777.4858513538,2.30953540784475,224.188988526841,0.0,14.5468375375066,3.5660896788911,820.330755449224,-91.2119625,39.9786775349858
126,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,46,PCT HARVESTED,83,NONE,0,NONE,0.0,34972.2680007198,0.454445969249302,208.587845648027,0.0,9.12018966046188,-0.714658662487671,595.188646921028,-91.2119625,39.9786775349858
127,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,47,PCT HARVESTED,91,NONE,0,NONE,0.0,34279.1074711698,0.0,233.43570200166,0.0,8.61426611431555,-3.31492673503251,491.306475038909,-91.2119625,39.9786775349858
128,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,48,PCT HARVESTED,93,NONE,0,NONE,0.0,33716.9306613345,3.95304239162099,190.258459173538,0.0,10.6876491029249,0.485242344476456,644.623961300092,-91.2119625,39.9786775349858
129,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,49,PCT HARVESTED,94,NONE,0,NONE,0.0,33302.9577552607,0.460023033605782,227.659196243342,2.03008184290298,3.58257779971612,-8.6890521906895,334.411095828725,-91.2119625,39.9786775349858
130,1984,adams_illinois,ILLINOIS,136600.0,3877000.0,135000.0,-5.01842105263159,50,PCT HARVESTED,95,NONE,0,NONE,0.0,33051.0444560157,4.34640578375351,178.688803707797,0.113481009521797,11.0031119825208,0.892625337482116,657.529413300944,-91.2119625,39.9786775349858
131,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,18,PCT PLANTED,5,NONE,0,NONE,0.0,49521.9068373254,6.76530801307568,398.440430937068,0.0,22.8690644386439,9.75679637403706,1225.72410032594,-91.2119625,39.9786775349858
132,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,19,PCT PLANTED,32,NONE,0,NONE,0.0,50437.5118343773,0.375475128396298,400.854566508758,0.0,25.7001254549333,13.6050992393634,1570.64350696013,-91.2119625,39.9786775349858
133,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,20,PCT PLANTED,53,NONE,0,NONE,0.0,51264.2028522038,5.52170301650967,355.999504402308,0.0,22.3334001480847,11.7315775549958,1386.57762744009,-91.2119625,39.9786775349858
134,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,21,PCT PLANTED,75,NONE,0,NONE,0.0,51982.9601920485,0.694227394991078,466.053113934106,0.0,26.6155986353101,12.1298745535542,1417.01490029838,-91.2119625,39.9786775349858
135,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,22,PCT PLANTED,88,NONE,0,NONE,0.0,52574.6957570142,3.78269345843888,369.87930066932,0.0,27.2169870124673,14.8030874786527,1689.52817062756,-91.2119625,39.9786775349858
136,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,23,PCT PLANTED,92,NONE,0,NONE,0.0,53021.6854120084,0.766751286686124,356.39004805251,0.0,25.0838960973342,15.4247478593071,1722.60407062765,-91.2119625,39.9786775349858
137,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,24,PCT PLANTED,94,NONE,0,NONE,0.0,53309.214422591,5.01574712310226,378.257800026005,0.0,24.208599385395,12.4763499134693,1427.77915833522,-91.2119625,39.9786775349858
138,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,25,PCT PLANTED,98,NONE,0,NONE,0.0,53427.1720340833,2.61679245397408,398.265900926466,0.0,26.9389973035428,14.9735662841236,1692.1949851685,-91.2119625,39.9786775349858
139,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,26,PCT PLANTED,99,PCT BLOOMING,8,NONE,0.0,53371.2543092226,0.111271747114962,438.222145536348,0.0,29.4827743073183,17.055115407847,1921.85814162621,-91.2119625,39.9786775349858
140,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,27,PCT BLOOMING,20,NONE,0,NONE,0.0,53143.5123650377,1.01993580059922,452.607488331681,0.0,30.6130830617548,15.8561205653401,1692.01483621221,-91.2119625,39.9786775349858
141,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,28,PCT BLOOMING,53,NONE,0,NONE,0.0,52752.0897905308,4.22909875194748,361.397142795674,0.0,32.2799745110547,20.703845138475,2399.74216602328,-91.2119625,39.9786775349858
142,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,29,PCT BLOOMING,72,PCT SETTING PODS,25,NONE,0.0,52210.2242953244,2.41323009107487,372.969915731103,0.0,29.8986581723382,17.8292183255133,2043.88649420763,-91.2119625,39.9786775349858
143,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,30,PCT BLOOMING,83,PCT SETTING PODS,45,NONE,0.0,51534.755420891,1.91111982461723,395.753077547821,0.0,29.8011046535097,16.8424885989813,1917.97759400461,-91.2119625,39.9786775349858
144,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,31,PCT BLOOMING,92,PCT SETTING PODS,64,NONE,0.0,50744.4633078596,15.4436706745809,319.683679878218,0.0,26.635003670709,16.2078279778935,1852.89189643963,-91.2119625,39.9786775349858
145,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,32,PCT BLOOMING,96,PCT SETTING PODS,77,NONE,0.0,49858.5367084125,2.00945748726663,407.213224638808,0.0,30.0494124008025,17.2954599338897,1985.56340752592,-91.2119625,39.9786775349858
146,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,33,PCT BLOOMING,100,PCT SETTING PODS,91,NONE,0.0,48895.3719379824,9.3115162971878,319.327293415813,0.0,28.1045327005945,17.8225988758221,2047.44018391369,-91.2119625,39.9786775349858
147,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,34,PCT SETTING PODS,95,NONE,0,NONE,0.0,47871.8016071046,4.54865130704865,278.986889511591,0.0,23.2750962886235,14.8396829241954,1699.48307016677,-91.2119625,39.9786775349858
148,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,35,PCT SETTING PODS,100,NONE,0,NONE,0.0,46802.7292404971,0.423845135971458,399.411853434145,0.0,28.2365150610567,16.1400088179144,1854.55034794077,-91.2119625,39.9786775349858
149,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,36,PCT SETTING PODS,100,PCT DROPPING LEAVES,15,NONE,0.0,45701.1182530323,0.0018157314301939,339.046543892877,0.0,31.9633712249771,21.6373006607089,2587.62439423692,-91.2119625,39.9786775349858
150,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,37,PCT DROPPING LEAVES,38,PCT HARVESTED,3,NONE,0.0,44578.245736722,0.0,384.149927049453,0.0,23.9324920405655,12.8543881383137,1524.59340696477,-91.2119625,39.9786775349858
151,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,38,PCT DROPPING LEAVES,64,PCT HARVESTED,7,NONE,0.0,43444.1239180042,9.16005243668513,314.107665283532,0.0,26.6978328776809,14.8668375427014,1714.04279375364,-91.2119625,39.9786775349858
152,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,39,PCT DROPPING LEAVES,78,PCT HARVESTED,18,NONE,0.0,42308.0438422721,3.14987650056062,310.331404061798,0.0,18.8607257998653,7.19509482938733,1043.15375075318,-91.2119625,39.9786775349858
153,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,40,PCT DROPPING LEAVES,94,PCT HARVESTED,40,NONE,0.0,41179.167474271,2.79009262515879,335.988169049854,0.0,16.9429796607259,3.9096304838319,820.858383314062,-91.2119625,39.9786775349858
154,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,41,PCT DROPPING LEAVES,97,PCT HARVESTED,60,NONE,0.0,40067.1294259985,5.90111198364534,222.96029697335,0.0,19.2705038146393,8.63381132190352,1131.17606681556,-91.2119625,39.9786775349858
155,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,42,PCT DROPPING LEAVES,100,PCT HARVESTED,70,NONE,0.0,38982.5996395262,5.36368929322154,229.092171067918,0.0,20.0322327891216,10.3359166858068,1280.8408032747,-91.2119625,39.9786775349858
156,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,43,PCT DROPPING LEAVES,100,PCT HARVESTED,75,NONE,0.0,37937.775050922,1.26792109762153,252.018115821395,0.0,21.195204584168,9.91303062448312,1240.58301585879,-91.2119625,39.9786775349858
157,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,44,PCT HARVESTED,88,NONE,0,NONE,0.0,36946.7125599194,5.97792207488297,206.651998543547,0.0,13.1600004903769,4.8499617734834,869.2756728524,-91.2119625,39.9786775349858
158,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,45,PCT HARVESTED,92,NONE,0,NONE,0.0,36025.4358096208,4.56782847561172,242.513691245175,0.0,13.5152310670751,1.08803136556012,668.431592810887,-91.2119625,39.9786775349858
159,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,46,PCT HARVESTED,94,NONE,0,NONE,0.0,35191.7402702692,14.3503881393337,144.827901507534,0.0,10.0493227162977,2.67650624848446,748.500407614938,-91.2119625,39.9786775349858
160,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,47,PCT HARVESTED,95,NONE,0,NONE,0.0,34464.597451605,10.1986370991329,207.30795149594,0.0029732908565195,6.7005621160535,-3.26918549117023,519.624866777049,-91.2119625,39.9786775349858
161,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,48,PCT HARVESTED,96,NONE,0,NONE,0.0,33863.134361408,9.14617691589786,164.492058309916,18.9502866911263,1.96839402392278,-5.60175300089643,408.948799261548,-91.2119625,39.9786775349858
162,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,49,PCT HARVESTED,98,NONE,0,NONE,0.0,33405.2246825992,0.0670105364517791,258.545858896261,47.9411090092518,0.211717224784544,-10.5664141165746,286.673682379448,-91.2119625,39.9786775349858
163,1985,adams_illinois,ILLINOIS,135400.0,5206600.0,133000.0,6.44736842105263,50,PCT HARVESTED,98,NONE,0,NONE,0.0,33105.8560208512,4.38396372958685,203.407019337414,50.2758446513248,-2.18867875692859,-10.7326993363887,291.674558688601,-91.2119625,39.9786775349858
164,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,18,PCT PLANTED,6,NONE,0,NONE,0.0,49384.9114823266,3.46266111106738,423.176062651833,0.0,22.8907757936462,8.74928546839852,1000.42185588632,-91.2119625,39.9786775349858
165,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,19,PCT PLANTED,29,NONE,0,NONE,0.0,50311.7213498913,4.14608625428433,308.512816999941,0.0,26.742713564887,16.1902239678684,1727.04160865161,-91.2119625,39.9786775349858
166,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,20,PCT PLANTED,55,NONE,0,NONE,0.0,51152.2621358889,10.9519906851919,328.868763532127,0.0,24.4106365975023,12.7098510155167,1419.09418242982,-91.2119625,39.9786775349858
167,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,21,PCT PLANTED,71,NONE,0,NONE,0.0,51887.6195469477,0.976321489581347,421.033515300157,0.0,22.2885822212015,10.1497098747231,1229.18937622758,-91.2119625,39.9786775349858
168,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,22,PCT PLANTED,85,NONE,0,NONE,0.0,52498.6354556558,2.33580054023984,383.903039529095,0.0,25.9125366243654,15.0176113702129,1674.59919288222,-91.2119625,39.9786775349858
169,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,23,PCT PLANTED,94,NONE,0,NONE,0.0,52967.2925416565,5.05587159970379,371.447859344071,0.0,28.308987501257,16.950744437003,1946.9927919679,-91.2119625,39.9786775349858
170,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,24,PCT PLANTED,96,NONE,0,NONE,0.0,53278.3433060601,5.46739573576847,366.66345011144,0.0,28.5213629050747,17.7153384039257,2027.80287955522,-91.2119625,39.9786775349858
171,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,25,PCT PLANTED,100,NONE,0,NONE,0.0,53420.9342013676,0.135589316217843,430.985615889146,0.0,31.6141196145523,19.1473075259582,2212.05423316273,-91.2119625,39.9786775349858
172,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,26,PCT PLANTED,100,NONE,0,NONE,0.0,53389.8793450211,2.32726341559004,399.709303637773,0.0,30.5158177064289,18.5552604700064,2152.04425735904,-91.2119625,39.9786775349858
173,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,27,PCT PLANTED,100,PCT BLOOMING,39,NONE,0.0,53186.3193465143,4.02920901613532,355.17217589988,0.0,30.3485890657462,19.9541038942232,2353.85916584429,-91.2119625,39.9786775349858
174,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,28,PCT BLOOMING,62,NONE,0,NONE,0.0,52817.5731627894,15.2181847592949,313.353962667512,0.0,31.4791452847635,20.5658368134726,2422.70593713388,-91.2119625,39.9786775349858
175,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,29,PCT BLOOMING,77,PCT SETTING PODS,35,NONE,0.0,52296.2349531365,1.28391570661676,368.535754410235,0.0,32.8087248211659,22.1525650561893,2670.53609367582,-91.2119625,39.9786775349858
176,1986,adams_illinois,ILLINOIS,138500.0,4961400.0,136100.0,2.82105263157895,30,PCT BLOOMING,90,PCT SETTING PODS,55,NONE,0.0,51638.729826291,3.60534966826819,387.109868180813,0.0,31.1488189160722,19.6543577537733,2298.29441236231,-91.2119625,39.9786775349858
